id,tp_mm_day,status,source_branch,source_commit,origin_month
2019_02_-57.25_-80.25,3.149738,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-80.00,3.151561,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-79.75,3.181426,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-79.50,3.207910,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-79.25,3.218347,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-79.00,3.226890,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-78.75,3.241706,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-78.50,3.266007,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-78.25,3.274137,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-78.00,3.287023,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-77.75,3.279746,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-77.50,3.256146,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-77.25,3.267778,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-77.00,3.274085,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-76.75,3.272261,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-76.50,3.286841,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-76.25,3.289204,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-76.00,3.288107,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-75.75,3.303805,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-75.50,3.305500,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-75.25,3.309679,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-75.00,3.313152,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-74.75,3.327323,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-74.50,3.345839,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-74.25,3.354157,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-74.00,3.374162,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-73.75,3.393436,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-73.50,3.414284,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-73.25,3.483141,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-73.00,3.518599,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-72.75,3.523447,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-72.50,3.519960,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-72.25,3.487890,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-72.00,3.487168,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-71.75,3.494953,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-71.50,3.517417,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-71.25,3.559654,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-71.00,3.575345,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-70.75,3.560395,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-70.50,3.554636,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-70.25,3.517932,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-70.00,3.495541,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-69.75,3.463944,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-69.50,3.422647,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-69.25,3.397089,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-69.00,3.360922,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-68.75,3.331581,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-68.50,3.310078,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-68.25,3.267969,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-68.00,3.248665,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-67.75,3.253918,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-67.50,3.251416,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-67.25,3.250035,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-67.00,3.233702,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-66.75,3.187803,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-66.50,3.127522,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-66.25,3.057882,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-66.00,3.011806,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-65.75,2.959137,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-65.50,2.922956,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-65.25,2.860578,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-65.00,2.803681,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-64.75,2.779687,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-64.50,2.747089,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-64.25,2.752701,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-64.00,2.743899,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-63.75,2.731966,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-63.50,2.715909,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-63.25,2.709720,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-63.00,2.706460,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-62.75,2.700150,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-62.50,2.700766,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-62.25,2.686306,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-62.00,2.669416,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-61.75,2.661314,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-61.50,2.645872,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-61.25,2.632156,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-61.00,2.617450,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-60.75,2.602530,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-60.50,2.594823,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-60.25,2.578238,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-60.00,2.555209,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-59.75,2.524807,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-59.50,2.494047,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-59.25,2.465549,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-59.00,2.432510,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-58.75,2.392008,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-58.50,2.348362,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-58.25,2.315134,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-58.00,2.285391,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-57.75,2.262682,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-57.50,2.240156,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-57.25,2.225481,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-57.00,2.209307,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-56.75,2.194034,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-56.50,2.170256,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-56.25,2.169759,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-56.00,2.170553,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-55.75,2.165590,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-55.50,2.156106,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-55.25,2.161925,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-55.00,2.169802,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-54.75,2.169879,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-54.50,2.178412,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-54.25,2.194747,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-54.00,2.211173,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-53.75,2.228195,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-53.50,2.244323,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-53.25,2.246021,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-53.00,2.250057,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-52.75,2.246260,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-52.50,2.245152,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-52.25,2.249877,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-52.00,2.250836,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-51.75,2.266054,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-51.50,2.282805,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-51.25,2.297369,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-51.00,2.314074,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-50.75,2.330701,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-50.50,2.344198,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-50.25,2.329345,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-50.00,2.319801,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-49.75,2.300938,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-49.50,2.277966,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-49.25,2.274578,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-49.00,2.269273,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-48.75,2.273297,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-48.50,2.277677,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-48.25,2.288083,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-48.00,2.294637,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-47.75,2.298662,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-47.50,2.302331,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-47.25,2.310724,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-47.00,2.316783,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-46.75,2.332016,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-46.50,2.336121,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-46.25,2.369882,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-46.00,2.391438,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-45.75,2.411180,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-45.50,2.429587,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-45.25,2.422936,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-45.00,2.415569,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-44.75,2.407877,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-44.50,2.401330,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-44.25,2.390794,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-44.00,2.381332,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-43.75,2.383728,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-43.50,2.386716,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-43.25,2.378108,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-43.00,2.378137,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-42.75,2.384536,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-42.50,2.409075,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-42.25,2.410253,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-42.00,2.418901,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-41.75,2.414700,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-41.50,2.397354,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-41.25,2.430411,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-41.00,2.449038,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-40.75,2.461877,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-40.50,2.464297,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-40.25,2.456699,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-40.00,2.454716,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-39.75,2.459719,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-39.50,2.480138,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-39.25,2.491223,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-39.00,2.502808,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-38.75,2.497040,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-38.50,2.486386,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-38.25,2.496920,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-38.00,2.509454,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-37.75,2.528623,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-37.50,2.549396,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-37.25,2.571449,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-37.00,2.586112,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-36.75,2.597312,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-36.50,2.610582,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-36.25,2.623659,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-36.00,2.640162,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-35.75,2.642720,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-35.50,2.643442,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-35.25,2.655358,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-35.00,2.669270,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-34.75,2.660067,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-34.50,2.657561,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-34.25,2.644689,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-34.00,2.634592,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-33.75,2.623714,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-33.50,2.608019,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-33.25,2.601429,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-33.00,2.590520,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-32.75,2.591267,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-32.50,2.588260,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-32.25,2.583613,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-32.00,2.583086,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-31.75,2.583463,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-31.50,2.593378,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-31.25,2.585890,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-31.00,2.583380,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-30.75,2.590383,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-30.50,2.594409,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-30.25,2.581155,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-30.00,2.568752,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-29.75,2.558725,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-29.50,2.544819,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-29.25,2.551368,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-29.00,2.551173,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-28.75,2.545564,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-28.50,2.532911,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-28.25,2.539772,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-28.00,2.540890,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-27.75,2.542016,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-27.50,2.544672,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-27.25,2.525395,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-57.25_-27.00,2.514522,research_only_not_submittable,vermelho,62b3626,2019-01
